etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
422    | ... | ... | ... | #klˌɑːrˈɑːnioː# | *#klˌɑːrˈɒːnju# | *#klˌɑrˈoɲu# | *#klˌarˈoɲu# | *#kləɾˈɔ̃ɲu# | *#kləɾˈɔ̃ɲə# | *#kl̩ɾˈɔ̃ɲ# {GOLD: >*} | *#kl̩ɾˈɔ̃ɲ# {GOLD: >*} | *#kl̩ɾˈɔɲ# {GOLD: #cəɾˈɔɲ#} | *#kəlɾˈɔj# {GOLD: #cəɾˈɔj#}
423    | ... | ... | ... | #kˌuːrˈɑːnioː# | *#kˌuːrˈɒːnju# | *#kˌyrˈoɲu# | *#kˌyrˈoɲu# | *#cəɾˈɔ̃ɲu# | *#cəɾˈɔ̃ɲə# | *#cəɾˈɔ̃ɲ# {GOLD: #ciɾˈɔ̃ɲ#} | *#cəɾˈɔ̃ɲ# {GOLD: >*} | *#cəɾˈɔɲ# {GOLD: >*} | *#cəɾˈɔj# {GOLD: #cəɾˈɔj#}
424    | ... | ... | ... | #kʷˌae̯rˈonioː# | *#kʷˌɛrˈɒnju# | *#kʷˌɛrˈoɲu# | *#kˌɛrˈoɲu# | *#cəɾˈɔ̃ɲu# | *#cəɾˈɔ̃ɲə# | *#cəɾˈɔ̃ɲ# {GOLD: >*} | *#cəɾˈɔ̃ɲ# {GOLD: >*} | *#cəɾˈɔɲ# {GOLD: >*} | *#cəɾˈɔj# {GOLD: #cəɾˈɔj#}
425    | ... | ... | ... | ... | ... | ... | #kˌɑrrjˈozʊ# | *#kˌɑɾɾjˈɔzə# | *#kˌɑrːjˈɔːzə# | *#kˌarjˈɔːz# {GOLD: >*} | *#kˌarjˈɔːz# {GOLD: >*} | *#karjˈɔz# {GOLD: >*} | *#karjˈɔz# {GOLD: #cəɾˈɔz#}
426    | ... | ... | ... | #kˌertˈɑːnioː# | *#kˌɛrtˈɒːnju# | *#kˌɛrtˈoɲu# | *#kˌɛrtˈoɲu# | *#cəɾtˈɔ̃ɲu# | *#cəɾtˈɔ̃ɲə# | *#cɾ̩tˈɔ̃ɲ# {GOLD: >*} | *#cɾ̩tˈɔ̃ɲ# {GOLD: >*} | *#cɾ̩tˈɔɲ# {GOLD: >*} | *#cəɾtˈɔj# {GOLD: #cəɾtˈɔj#}
427    | ... | ... | ... | #kˌoˌeːmptˈɑːnioː# | *#kˌʊˌeːmptˈɒːnju# | *#kˌuˌemptˈoɲu# | *#kˌuˌemtˈoɲu# | *#kˌuːj̃mtˈɔ̃ɲu# | *#kˌuːj̃mtˈɔ̃ɲə# | *#kˌuːmtˈɔ̃ɲ# {GOLD: >*} | *#kˌuːmtˈɔ̃ɲ# {GOLD: >*} | *#kumtˈɔɲ# {GOLD: >*} | *#kumtˈɔj# {GOLD: #cəmtˈɔj#}
428    | ... | ... | ... | #klˈɑːwɑnum# | *#klˈɑːwɑnʊ# | *#klˈɑwɑnu# | *#klˈawɑ̃ɾ̃u# | *#klˈaːɐɾ̃u# | *#klˈaːɐɾ̃ə# | *#kʎˈaːɾ̃# {GOLD: #kʎˈɑ̃ɾ̃#} | *#kʎˈaːɾ̃# {GOLD: >*} | *#cˈaɾ# {GOLD: >*} | *#cˈaɾ# {GOLD: #cˈə#}
429    | ... | ... | ... | ... | ... | ... | ... | ... | #tjɛsˈɑtɪ# | *#cɛsˈat# {GOLD: >*} | *#cɛsˈat# {GOLD: >*} | *#cɛsˈat# {GOLD: >*} | *#cɛsˈat# {GOLD: #cɛsˈat#}
430    | ... | ... | ... | #kˌentrˈɑːnioː# | *#kˌɛntrˈɒːnju# | *#kˌɛntrˈoɲu# | *#kˌɛntrˈoɲu# | *#cˌɛ̃ntɾˈɔ̃ɲu# | *#cˌɛ̃ndɾˈɔ̃ɲə# | *#cˌɛ̃ndɾˈɔ̃ɲ# {GOLD: >*} | *#cˌɛ̃ndɾˈɔ̃ɲ# {GOLD: >*} | *#cɛndɾˈɔɲ# {GOLD: >*} | *#cɛndɾˈɔj# {GOLD: #cɛndɾˈɔj#}
431    | ... | ... | #kˌerasˈiːa# | *#kˌerɑsˈiːɑ# | *#kˌɛrɑsˈiɑ# | *#kˌɛrɑsˈijɑ# | *#kˌɛrasˈija# | *#cˌɛɾəʃˈija# | *#cˌɛɾəʃˈija# | *#cˌɛɾəʃˈiː# {GOLD: >*} | *#cˌɛɾʃˈiː# {GOLD: >*} | *#cɛɾʃˈi# {GOLD: >*} | *#cɛɾʃˈi# {GOLD: #cɛɾʃˈi#}
432    | ... | ... | ... | #kˌerɑsiˈɑːrium# | *#kˌɛrɑsjˈɒːrjʊ# | *#kˌɛrɑsjˈorju# | *#kˌɛrasˈoru# | *#cˌɛɾəʃˈɔɾu# | *#cˌɛɾəʃˈuo̯ɾə# | *#cˌɛɾəʃˈuo̯ɾ# {GOLD: >*} | *#cˌɛɾʃˈua̯ɾ# {GOLD: >*} | *#cɛɾʃˈua̯ɾ# {GOLD: #cɛɾʃˈua̯ɾ#} | *#cɛɾʃˈɔɾ# {GOLD: #cɛɾʃˈɔɾ#}
433    | ... | ... | ... | ... | ... | ... | #klˌɛpˈɑdlɒ# | *#klˌɛpˈɑðlɒ# | *#klˌɛpˈɑːlˠɒ# | *#kʎˌɛpˈaːlˠə# {GOLD: >*} | *#kʎˌɛpˈaːlˠə# {GOLD: >*} | *#cɛpˈalˠə# {GOLD: >*} | *#cɛpˈalˠə# {GOLD: #cɛpˈalˠə#}
434    | ... | ... | ... | #kˌeːpˈullɑ# | *#kˌeːpˈʊllɑ# | *#kˌepˈulːɑ# | *#kˌepˈulːa# | *#cˌepˈulːa# | *#cˌɛpˈuːlːa# | *#cˌɛpˈuːlːə# {GOLD: >*} | *#cˌɛpˈuːlːə# {GOLD: >*} | *#cɛpˈulə# {GOLD: >*} | *#cɛpˈulə# {GOLD: #cɛpˈulə#}
435    | ... | ... | ... | #kˈae̯kɑ# | *#kˈɛkɑ# | *#kˈɛkɑ# | *#kˈɛka# | *#cˈɛka# | *#cˈɛka# | *#cˈɛkə# {GOLD: >*} | *#cˈɛkə# {GOLD: >*} | *#cˈɛkə# {GOLD: >*} | *#cˈɛkə# {GOLD: #cˈɛkə#}
436    | ... | ... | ... | #kˈɑsinɑ# | *#kˈɑsɪnɑ# | *#kˈɑsenɑ# | *#kˈesɑ̃ɾ̃a# | *#cˈeʃɐɾ̃a# | *#cˈɛːʃɐɾ̃a# | *#cˈɛːʃəɾ̃ə# {GOLD: >*} | *#cˈɛːʃəɾ̃# {GOLD: >*} | *#kˈɛʃəɾ# {GOLD: >*} | *#cˈɛʃəɾ# {GOLD: #cˈɛʃəɾ#}
437    | ... | ... | ... | #kʷiˈeːtum# | *#kʷjˈeːtʊ# | *#kʷjˈetu# | *#kˈetu# | *#cˈetu# | *#cˈɛtə# | *#cˈɛt# {GOLD: >*} | *#cˈɛt# {GOLD: >*} | *#cˈɛt# {GOLD: >*} | *#cˈɛt# {GOLD: #cˈɛt#}
438    | ... | ... | ... | #kˈɑnem# | *#kˈɑnɛ# | *#kˈɑnɛ# | *#kˈenɪ# | *#cˈẽɾ̃ɪ# | *#cˈɛ̃ːnːə# | *#cˈɛ̃ːnː# {GOLD: #cjˈæ̃n#} | *#cˈɛ̃ːn# {GOLD: >*} | *#cˈɛn# {GOLD: >*} | *#cˈɛn# {GOLD: #cˈɛn#}
439    | ... | ... | ... | #kˈentrum# | *#kˈɛntrʊ# | *#kˈɛntru# | *#kˈɛntru# | *#cˈɛ̃ntɾu# | *#cˈɛ̃ndɾə# | *#cˈɛ̃ndɾ̩# {GOLD: #cˈɛ̃ntɾ̩#} | *#cˈɛ̃ndɾ̩# {GOLD: >*} | *#cˈɛndɾ̩# {GOLD: >*} | *#cˈɛndəɾ# {GOLD: #cˈɛndəɾ#}
440    | ... | ... | ... | #kˈɑlliː# | *#kˈɑlli# | *#kˈɑlːi# | *#kˈelːɪ# | *#cˈelːɪ# | *#cˈɛːlːə# | *#cˈɛːlː# {GOLD: >*} | *#cˈɛːlː# {GOLD: >*} | *#cˈɛl# {GOLD: >*} | *#cˈɛl# {GOLD: #cˈɛl#}
441    | ... | ... | ... | ... | #kˈɛllɑ# | *#kˈɛlːɑ# | *#kˈɛlːa# | *#cˈɛlːa# | *#cˈɛːlːa# | *#cˈɛːlːə# {GOLD: >*} | *#cˈɛːlːə# {GOLD: >*} | *#cˈɛlə# {GOLD: >*} | *#cˈɛlə# {GOLD: #cˈɛlə#}
442    | ... | ... | ... | #kˈɑlikem# | *#kˈɑlɪkɛ# | *#kˈɑlekɛ# | *#kˈelɪcɪ# | *#cˈelɪcɪ# | *#cˈɛːlcə# | *#cˈɛːlc# {GOLD: >*} | *#cˈɛːlc# {GOLD: >*} | *#cˈɛlc# {GOLD: >*} | *#cˈɛlc# {GOLD: #cˈɛlc#}
443    | ... | ... | #tˈermon# | *#tˈermon# | *#tˈɛrmʊ# | *#tˈɛrmu# | *#tˈɛrmu# | *#tˈɛɾmu# | *#tˈɛːɾmə# | *#tˈɛːɾm# {GOLD: >*} | *#tˈɛːɾm# {GOLD: >*} | *#tˈɛɾm# {GOLD: >*} | *#tˈɛɾm# {GOLD: #cˈɛɾm#}
444    | ... | ... | ... | #kˈɑrriː# | *#kˈɑrri# | *#kˈɑrri# | *#kˈerrɪ# | *#cˈeɾɾɪ# | *#cˈɛːrːə# | *#cˈɛːr# {GOLD: >*} | *#cˈɛːr# {GOLD: >*} | *#cˈɛr# {GOLD: >*} | *#cˈɛr# {GOLD: #cˈɛr#}
445    | ... | ... | ... | #kˈɑriem# | *#kˈɑrjɛ# | *#kˈɑrjɛ# | *#kˈerːjɛ# | *#cˈerːjɛ# | *#cˈɛːrːjɛ# | *#cˈɛːrɛ# {GOLD: >*} | *#cˈɛːrɛ# {GOLD: >*} | *#cˈɛrɛ# {GOLD: >*} | *#cˈɛrɛ# {GOLD: #cˈɛrɛ#}
446    | ... | ... | ... | ... | ... | ... | #klˈɛpʊ# | *#klˈɛpə# | *#klˈɛpə# | *#kʎˈɛp# {GOLD: >*} | *#kʎˈɛp# {GOLD: >*} | *#cˈɛp# {GOLD: >*} | *#cˈɛp# {GOLD: #cˈɛp#}
447    | ... | ... | ... | #kˈeːpɑ# | *#kˈeːpɑ# | *#kˈepɑ# | *#kˈepa# | *#cˈepa# | *#cˈɛpa# | *#cˈɛpə# {GOLD: #cˈɛpə#} | *#cˈɛpə# {GOLD: >*} | *#cˈɛpə# {GOLD: >*} | *#cˈɛpə# {GOLD: #cˈɛpə#}
448    | ... | ... | ... | #kˈɑpreum# | *#kˈɑprjʊ# | *#kˈɑprju# | *#kˈepru# | *#cˈepɾu# | *#cˈɛpɾə# | *#cˈɛpɾ̩# {GOLD: >*} | *#cˈɛpɾ̩# {GOLD: >*} | *#cˈɛpɾ̩# {GOLD: >*} | *#cˈɛpəɾ# {GOLD: #cˈɛpəɾ#}
449    | ... | ... | ... | ... | #stˈɛfɑnɔn# | *#stˈɛfɑnon# | *#stˈɛfɑ̃ɾ̃on# | *#ʃtˈɛfɐɾ̃ɔ̃n# | *#ʃtˈɛːfɐɾ̃ə# | *#ʃtˈɛːfəɾ̃# {GOLD: >*} | *#ʃtˈɛːfəɾ̃# {GOLD: >*} | *#ʃtˈɛfəɾ# {GOLD: >*} | *#ʃtˈɛfəɾ# {GOLD: #cˈɛfəɾ#}
450    | ... | ... | ... | ... | #kˈɛfɑlɔn# | *#kˈɛfɑlon# | *#kˈɛfalon# | *#cˈɛfɐlɔ̃n# | *#cˈɛːfɐlˠə# | *#cˈɛːfulˠ# {GOLD: >*} | *#cˈɛːfulˠ# {GOLD: >*} | *#cˈɛfulˠ# {GOLD: >*} | *#cˈɛfulˠ# {GOLD: #cˈɛfulˠ#}
451    | ... | ... | ... | #kˈɑptiː# | *#kˈɑpti# | *#kˈɑpti# | *#kˈaptɪ# | *#kˈaptɪ# | *#kˈaːftə# | *#kˈaːft# {GOLD: >*} | *#kˈaːft# {GOLD: >*} | *#kˈaft# {GOLD: >*} | *#kˈaft# {GOLD: #cˈɛft#}
452    | ... | ... | #kˌapnˈi# | *#kɐpnˈi# | *#kˈɑpnɪ# | *#kˈepne# | *#kˈepnɪ# | *#cˈepnɪ# | *#cˈɛpnə# | *#cˈɛmː# {GOLD: >*} | *#cˈɛm# {GOLD: >*} | *#cˈɛm# {GOLD: >*} | *#cˈɛm# {GOLD: #cˈɛm#}
453    | ... | ... | ... | #kˈɑmerɑ# | *#kˈɑmɛrɑ# | *#kˈemɛrɑ# | *#kˈemɪra# | *#cˈẽmɪɾa# | *#cˈɛ̃məɾa# | *#cˈɛ̃məɾə# {GOLD: >*} | *#cˈɛ̃məɾ# {GOLD: >*} | *#cˈɛməɾ# {GOLD: >*} | *#cˈɛməɾ# {GOLD: #cˈɛməɾ#}
454    | ... | ... | ... | ... | ... | ... | ... | #kˌiːrˈiːɑ# | *#kˌiːrˈiːɑ# | *#kˌiːɾˈiː# {GOLD: >*} | *#kˌiːɾˈiː# {GOLD: >*} | *#kiɾˈi# {GOLD: >*} | *#ciɾˈi# {GOLD: #ciɾˈi#}
455    | ... | ... | ... | #kˌiːmˈussɑm# | *#kˌimˈʊssɑ# | *#kˌimˈussɑ# | *#kˌimˈussa# | *#cˌĩːmˈuʃa# | *#cˌĩːmˈuːʃa# | *#cˌĩːmˈuːʃə# {GOLD: >*} | *#cˌĩːmˈuːʃə# {GOLD: >*} | *#cimˈuʃə# {GOLD: >*} | *#cimˈuʃə# {GOLD: #cimˈuʃə#}
456    | ... | ... | ... | #kˈae̯lum# | *#kˈɛlʊ# | *#kˈɛlu# | *#kˈɛlu# | *#cˈɛlu# | *#cˈie̯lˠə# | *#cˈie̯lˠ# {GOLD: #cˈie̯lˠ#} | *#cˈie̯lˠ# {GOLD: >*} | *#cˈie̯lˠ# {GOLD: >*} | *#cˈie̯lˠ# {GOLD: #cˈie̯lˠ#}
457    | ... | ... | ... | #kˌoˈiːnioː# | *#kˌʊˈinju# | *#kˌuˈiɲu# | *#kˌuˈiɲu# | *#kəˈĩːɲu# | *#kəˈĩːɲə# | *#kˈĩːɲ# {GOLD: >*} | *#kˈĩːɲ# {GOLD: >*} | *#kˈiɲ# {GOLD: >*} | *#cˈij# {GOLD: #cˈij#}
458    | ... | ... | ... | #kˈiŋɡulɑ# | *#kˈiŋɡʊlɑ# | *#kˈiŋɡulɑ# | *#kˈiŋɡula# | *#cˈĩŋɡula# | *#cˈĩŋɡəlːə# | *#cˈĩŋɡl̩ː# {GOLD: >*} | *#cˈĩŋɡl̩ː# {GOLD: >*} | *#cˈiŋɡl̩# {GOLD: >*} | *#cˈiŋɡəl# {GOLD: #cˈiŋɡəl#}
459    | ... | ... | ... | #kˈikerem# | *#kˈikɛrɛ# | *#kˈikɛrɛ# | *#kˈicɪrɪ# | *#cˈicɪɾɪ# | *#cˈicəɾə# | *#cˈicɾ̩# {GOLD: >*} | *#cˈicɾ̩# {GOLD: >*} | *#cˈicɾ̩# {GOLD: >*} | *#cˈicəɾ# {GOLD: #cˈicəɾ#}
460    | ... | ... | ... | #ˌɑːkˈinɡem# | *#ˌɑːkˈiŋɡɛ# | *#ˌɑkˈiŋɡɛ# | *#cˈiŋɟɪ# | *#cˈĩŋɟɪ# | *#cˈĩŋɟə# | *#cˈĩɲɟ# {GOLD: >*} | *#cˈĩɲɟ# {GOLD: #cˈĩɲɟ#} | *#cˈiɲɟ# {GOLD: >*} | *#cˈiɲɟ# {GOLD: #cˈiɲɟ#}
461    | ... | ... | ... | #kˈitrum# | *#kˈɪtrʊ# | *#kˈetru# | *#kˈetru# | *#cˈetɾu# | *#cˈɛtɾə# | *#cˈɛtɾ̩# {GOLD: >*} | *#cˈɛtɾ̩# {GOLD: >*} | *#cˈɛtɾ̩# {GOLD: >*} | *#cˈɛtəɾ# {GOLD: #cˈitəɾ#}
462    | ... | ... | ... | #kˈentiː# | *#kˈɛnti# | *#kˈɛnti# | *#kˈintɪ# | *#cˈĩntɪ# | *#cˈĩndə# | *#cˈĩnd# {GOLD: >*} | *#cˈĩnd# {GOLD: >*} | *#cˈind# {GOLD: >*} | *#cˈind# {GOLD: #cˈind#}
463    | ... | ... | ... | #kˈypreum# | *#kˈɪprjʊ# | *#kˈeprju# | *#kˈipru# | *#cˈipɾu# | *#cˈipɾə# | *#cˈipɾ̩# {GOLD: >*} | *#cˈipɾ̩# {GOLD: >*} | *#cˈipɾ̩# {GOLD: #cˈipəɾ#} | *#cˈipəɾ# {GOLD: #cˈipəɾ#}
464    | ... | ... | ... | #ˌɑkkˈipitum# | *#ˌɑkkˈipɪtʊ# | *#ˌɑkkˈiptu# | *#kcˈiptu# | *#cˈiptu# | *#cˈiːftə# | *#cˈiːft# {GOLD: >*} | *#cˈiːft# {GOLD: >*} | *#cˈift# {GOLD: >*} | *#cˈift# {GOLD: #cˈift#}
465    | ... | ... | ... | #ˌɑkkˈipitrem# | *#ˌɑkkˈipɪtrɛ# | *#ˌɑkkˈiptrɛ# | *#kcˈiptrɪ# | *#cˈiptɾɪ# | *#cˈiːftɾə# | *#cˈiːftɾ̩# {GOLD: >*} | *#cˈiːftɾ̩# {GOLD: >*} | *#cˈiftɾ̩# {GOLD: >*} | *#cˈiftəɾ# {GOLD: #cˈiftəɾ#}
466    | ... | ... | ... | #kˈyːmɑ# | *#kˈimɑ# | *#kˈimɑ# | *#kˈima# | *#cˈĩma# | *#cˈĩma# | *#cˈĩmə# {GOLD: >*} | *#cˈĩmə# {GOLD: >*} | *#cˈimə# {GOLD: >*} | *#cˈimə# {GOLD: #cˈimə#}
467    | ... | ... | ... | #kˈiːmikɑm# | *#kˈimɪkɑ# | *#kˈimekɑ# | *#kˈimɪka# | *#cˈĩmɪka# | *#cˈĩmka# | *#cˈĩmkə# {GOLD: >*} | *#cˈĩmkə# {GOLD: >*} | *#cˈimkə# {GOLD: >*} | *#cˈimkə# {GOLD: #cˈimkə#}
468    | ... | ... | ... | #kˌiːwitˈɑːtem# | *#kˌiwɪtˈɑːtɛ# | *#kjˌyːtˈɑtɛ# | *#kjˌyːtˈetɪ# | *#cjˌyːtˈetɪ# | *#cjˌyːtˈɛtə# | *#cˌyːtˈɛt# {GOLD: #cˌytˈæt#} | *#cˌyːtˈɛt# {GOLD: >*} | *#cytˈɛt# {GOLD: >*} | *#cytˈɛt# {GOLD: #cytˈɛt#}
469    | ... | ... | ... | ... | ... | ... | ... | #kʎˈut͡ʃɪ# | *#kʎˈyːt͡ʃə# | *#kʎˈyːt͡ʃ# {GOLD: #kʎˈyt͡ʃ#} | *#kʎˈyːt͡ʃ# {GOLD: >*} | *#cˈyt͡ʃ# {GOLD: >*} | *#cˈyt͡ʃ# {GOLD: #cˈyt͡ʃ#}
470    | ... | ... | ... | #kʷˈiːs# | *#kʷˈis# | *#kʷˈys# | *#kˈys# | *#cˈyʃ# | *#cˈyːʃ# | *#cˈyːʃ# {GOLD: >*} | *#cˈyːʃ# {GOLD: >*} | *#kˈyʃ# {GOLD: >*} | *#cˈyʃ# {GOLD: #cˈyʃ#}
471    | ... | ... | ... | #kiˈeːnioː# | *#kjˈɒːnju# | *#kjˈoɲu# | *#kˈøɲu# | *#cˈœ̃ɲu# | *#cˈɔ̃ɲə# | *#cˈɔ̃ɲ# {GOLD: >*} | *#cˈɔ̃ɲ# {GOLD: >*} | *#cˈɔɲ# {GOLD: >*} | *#cˈɔj# {GOLD: #cˈɔj#}
472    | ... | ... | ... | ... | #kʰˈylɔn# | *#kˈylon# | *#kˈylon# | *#cˈylɔ̃n# | *#cˈuːlˠə# | *#cˈuːlˠ# {GOLD: >*} | *#cˈuːlˠ# {GOLD: >*} | *#cˈulˠ# {GOLD: >*} | *#cˈulˠ# {GOLD: #cˈulˠ#}
473    | ... | ... | ... | #klˌomˈostum# | *#klˌɛmːˈʊstʊ# | *#klˌɛmːˈustu# | *#kləmːˈustu# | *#klə̃mːˈuʃtu# | *#klə̃mːˈuːʃtə# | *#kʎə̃mːˈuːʃt# {GOLD: #kʎˈuməʃtə#} | *#kʎə̃mˈuːʃt# {GOLD: #kʎˈuməʃtə#} | *#cəmˈuʃt# {GOLD: >*} | *#cəmˈuʃt# {GOLD: #cˈuməʃt#}
474    | ... | ... | ... | ... | ... | ... | ... | ... | #ɡlˌɑβɪnˈit͡sɑ# | *#ɡʎˌanˈit͡sə# {GOLD: >*} | *#ɡʎˌanˈit͡sə# {GOLD: >*} | *#ɟanˈit͡sə# {GOLD: >*} | *#ɟanˈit͡sə# {GOLD: #ɟanˈit͡sə#}
475    | ... | ... | ... | ... | #ɡˌenˈiɑ# | *#ɡˌenˈijɑ# | *#ɡˌenˈija# | *#ɟə̃ɾ̃ˈija# | *#ɟə̃ɾ̃ˈija# | *#ɟə̃ɾ̃ˈiː# {GOLD: #ɟˌiɾˈiː#} | *#ɟə̃ɾ̃ˈiː# {GOLD: #ɟˌiɾˈiː#} | *#ɟəɾˈi# {GOLD: >*} | *#ɟəɾˈi# {GOLD: #ɟəɾˈi#}
476    | ... | ... | ... | #iˌeiuːnˈɑːnioː# | *#ʝˌɛjuːnˈɒːnju# | *#ʝˌɛjynˈoɲu# | *#ʝˌiɑ̃ɾ̃ˈoɲu# | *#ʝjə̃ɾ̃ˈɔ̃ɲu# | *#ʝjə̃ɾ̃ˈɔ̃ɲə# | *#ɟə̃ɾ̃ˈɔ̃ɲ# {GOLD: #ɟˌỹɾ̃ˈɔ̃ɲ#} | *#ɟə̃ɾ̃ˈɔ̃ɲ# {GOLD: >*} | *#ɟəɾˈɔɲ# {GOLD: >*} | *#ɟəɾˈɔj# {GOLD: #ɟəɾˈɔj#}
477    | ... | ... | ... | #iˌuːrˈɑːnioː# | *#ʝˌuːrˈɒːnju# | *#ʝˌyrˈoɲu# | *#ʝˌyrˈoɲu# | *#ʝəɾˈɔ̃ɲu# | *#ʝəɾˈɔ̃ɲə# | *#ɟəɾˈɔ̃ɲ# {GOLD: >*} | *#ɟəɾˈɔ̃ɲ# {GOLD: >*} | *#ɟəɾˈɔɲ# {GOLD: >*} | *#ɟəɾˈɔj# {GOLD: #ɟəɾˈɔj#}
478    | ... | ... | ... | #ɡˌemˈonioː# | *#ɡˌɛmˈɒnju# | *#ɡˌɛmˈoɲu# | *#ɡˌɛmˈoɲu# | *#ɟə̃mˈɔ̃ɲu# | *#ɟə̃mˈɔ̃ɲə# | *#ɟə̃mˈɔ̃ɲ# {GOLD: #ɟə̃mˈɔ̃ɲ#} | *#ɟə̃mˈɔ̃ɲ# {GOLD: >*} | *#ɟəmˈɔɲ# {GOLD: >*} | *#ɟəmˈɔj# {GOLD: #ɟəmˈɔj#}
479    | ... | ... | ... | #klˌɑːmˈɑːnioː# | *#klˌɑːmˈɒːnju# | *#klˌɑmˈoɲu# | *#kləmˈoɲu# | *#klə̃mˈɔ̃ɲu# | *#klə̃mˈɔ̃ɲə# | *#kʎə̃mˈɔ̃ɲ# {GOLD: >*} | *#kʎə̃mˈɔ̃ɲ# {GOLD: #ɡʎəmˈɔ̃ɲ#} | *#cəmˈɔɲ# {GOLD: >*} | *#cəmˈɔj# {GOLD: #ɟəmˈɔj#}
480    | ... | ... | ... | #kˌollˌiːmitˈɑːnioː# | *#kˌʊllˌimɪtˈɒːnju# | *#kˌulːˌimetˈoɲu# | *#kˌulːˌimɪtˈoɲu# | *#kˌulːə̃mɪtˈɔ̃ɲu# | *#kˌulːə̃mtˈɔ̃ɲə# | *#kˌulːə̃mtˈɔ̃ɲ# {GOLD: >*} | *#ɡˌulːə̃mtˈɔ̃ɲ# {GOLD: >*} | *#ɡulmtˈɔɲ# {GOLD: >*} | *#ɡulmtˈɔj# {GOLD: #ɟəmtˈɔj#}
481    | ... | ... | ... | ... | ... | ... | ... | #ɡlˌɒ̃bɒt͡ʃˈɑɾɪ# | *#ɡlˌə̃bɒt͡ʃˈɑːɾə# | *#ɡʎˌəmbɔt͡ʃˈaːɾ# {GOLD: >*} | *#ɡʎˌəmbɔt͡ʃˈaːɾ# {GOLD: >*} | *#ɟəmbɔt͡ʃˈaɾ# {GOLD: >*} | *#ɟəmbɔt͡ʃˈaɾ# {GOLD: #ɟəmbɔt͡ʃˈaɾ#}
482    | ... | ... | ... | ... | ... | ... | ... | ... | ... | #ɡʎˈɑ̃ndəɾə# {GOLD: #ɡʎˈɑ̃ndəɾə#} | *#ɡʎˈə̃ndəɾ# {GOLD: >*} | *#ɟˈəndəɾ# {GOLD: >*} | *#ɟˈəndəɾ# {GOLD: #ɟˈəndəɾ#}
483    | ... | ... | ... | ... | ... | ... | ... | ... | #ʝˌɛzdˈitɪ# | *#ɟˌɛzdˈit# {GOLD: >*} | *#ɟˌɛzdˈit# {GOLD: >*} | *#ɟɛzdˈit# {GOLD: >*} | *#ɟɛzdˈit# {GOLD: #ɟɛzdˈit#}
484    | ... | ... | ... | #ɡˈenistrɑm# | *#ɡˈɛnɪstrɑ# | *#ɡˈɛstrɑ# | *#ɡˈɛstra# | *#ɟˈɛːʃtɾa# | *#ɟˈie̯ʃtɾa# | *#ɟˈɛʃtɾ̩# {GOLD: >*} | *#ɟˈɛʃtɾ̩# {GOLD: >*} | *#ɟˈɛʃtɾ̩# {GOLD: >*} | *#ɟˈɛʃtəɾ# {GOLD: #ɟˈɛʃtəɾ#}
485    | ... | ... | ... | #ɡˈɑlliː# | *#ɡˈɑlli# | *#ɡˈɑlːi# | *#ɡˈelːɪ# | *#ɟˈelːɪ# | *#ɟˈɛːlːə# | *#ɟˈɛːlː# {GOLD: >*} | *#ɟˈɛːlː# {GOLD: >*} | *#ɟˈɛl# {GOLD: >*} | *#ɟˈɛl# {GOLD: #ɟˈɛl#}
486    | ... | ... | ... | #ɡˈɑlbinum# | *#ɡˈɑlbɪnʊ# | *#ɡˈɑlbenu# | *#ɡˈelbɑ̃ɾ̃u# | *#ɟˈelbɐɾ̃u# | *#ɟˈɛːlbɐɾ̃ə# | *#ɟˈɛːlbəɾ̃# {GOLD: #ɟˈɛlbə̃ɾ̃ə#} | *#ɟˈɛːlbəɾ̃# {GOLD: >*} | *#ɟˈɛlbəɾ# {GOLD: >*} | *#ɟˈɛlbəɾ# {GOLD: #ɟˈɛlbəɾ#}
487    | ... | ... | ... | ... | #ɡeˈɔːrɡiu# | *#ɡeˈørɡiu# | *#ɡɪˈørɟɪu# | *#ɟjˈœɾɟju# | *#ɟjˈɛːɾɟjə# | *#ɟˈɛːɾɟ# {GOLD: >*} | *#ɟˈɛːɾɟ# {GOLD: >*} | *#ɟˈɛɾɟ# {GOLD: >*} | *#ɟˈɛɾɟ# {GOLD: #ɟˈɛɾɟ#}
488    | ... | ... | ... | #inkˌiːkˈɑːlɑ# | *#ɪnkˌikˈɑːlɑ# | *#enkkˈɑlɑ# | *#ənkˈala# | *#ə̃nkˈala# | *#ə̃nɡˈaːlˠa# | *#ə̃ŋɡˈaːlˠə# {GOLD: >*} | *#ə̃ŋɡˈaːlˠə# {GOLD: >*} | *#ŋɡˈalˠə# {GOLD: >*} | *#ŋɡˈalˠə# {GOLD: #ɟinkˈalˠə#}
489    | ... | ... | ... | #ɡˈentem# | *#ɡˈɛntɛ# | *#ɡˈɛntɛ# | *#ɡˈintɪ# | *#ɟˈĩntɪ# | *#ɟˈĩndə# | *#ɟˈĩnd# {GOLD: >*} | *#ɟˈĩnd# {GOLD: >*} | *#ɟˈind# {GOLD: >*} | *#ɟˈind# {GOLD: #ɟˈind#}
