etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk | Old North Tosk | Output {GOLD}
491    | ... | ... | ... | ... | ... | ... | #mˌælˈinʊkɑ# | *#mˌiːlˈĩnkɑ# | *#mˌiːlˈĩnɡɑ# | *#mˌiːlˈĩŋɡə# {GOLD: >*} | *#mˌiːlˈĩŋɡə# | *#milˈiŋɡə# | *#milˈiŋɡə# {GOLD: #milˈiŋɡə#}
492    | ... | ... | ... | ... | ... | ... | ... | ... | #mˈɨtɒ# | *#mˈitə# {GOLD: >*} | *#mˈitə# | *#mˈitə# | *#mˈitə# {GOLD: #mˈitə#}
493    | ... | ... | ... | ... | ... | ... | ... | ... | #mˌɒtɒβˈidlɒ# | *#mˌɔtɔvˈilɛ# {GOLD: >*} | *#mˌɔtɔvˈilɛ# | *#mɔtɔvˈilɛ# | *#mɔtɔvˈilɛ# {GOLD: #mɔtɔvˈilɛ#}
494    | ... | ... | ... | ... | ... | ... | #mˌɒldˈikɑ# | *#mˌɒlðˈikɑ# | *#mˌɒlðˈikɑ# | *#mˌɔlːˈikə# {GOLD: >*} | *#mˌɔlːˈikə# | *#mɔlˈikə# | *#mɔlˈikə# {GOLD: #mɔlˈikə#}
495    | ... | ... | ... | ... | ... | ... | #mˌʊdɪlˈitɪ# | *#mˌɔːʷðlˈitɪ# | *#mˌɔːʷlˈitə# | *#mˌɔlˈit# {GOLD: >*} | *#mˌɔlˈit# | *#mɔlˈit# | *#mɔlˈit# {GOLD: #mɔlˈit#}
496    | ... | ... | ... | ... | ... | ... | ... | ... | #mˌɒlˈit͡sɑ# | *#mˌɔlˈit͡sə# {GOLD: >*} | *#mˌɔlˈit͡sə# | *#mɔlˈit͡sə# | *#mɔlˈit͡sə# {GOLD: #mɔlˈit͡sə#}
497    | ... | ... | ... | ... | ... | ... | ... | ... | #mˌɒrˈɑt͡ʃɑ# | *#mˌɔɾˈat͡ʃə# {GOLD: >*} | *#mˌɔɾˈat͡ʃə# | *#mɔɾˈat͡ʃə# | *#mɔɾˈat͡ʃə# {GOLD: #mɔɾˈat͡ʃə#}
498    | ... | ... | ... | ... | ... | ... | #mˌɒrβˈit͡sɑ# | *#mˌɒɾˌɑβˈit͡sɑ# | *#mˌɒɾˌɔvˈiːt͡sɑ# | *#mˌɔɾˌɔvˈiːt͡sə# {GOLD: >*} | *#mˌɔɾˌɔvˈiːt͡sə# | *#mɔɾɔvˈit͡sə# | *#mɔɾɔvˈit͡sə# {GOLD: #mɔɾɔvˈit͡sə#}
499    | ... | ... | ... | ... | ... | ... | ... | #mˌɒɾɒβˈinɑ# | *#mˌɒɾɔvˈinɑ# | *#mˌɔɾɔvˈinə# {GOLD: >*} | *#mˌɔɾɔvˈinə# | *#mɔɾɔvˈinə# | *#mɔɾɔvˈinə# {GOLD: #mɔɾɔvˈinə#}
500    | ... | ... | ... | ... | ... | ... | ... | ... | #mˌɒrɪnˈit͡sɑ# | *#mˌɔɾnˈit͡sə# {GOLD: >*} | *#mˌɔɾnˈit͡sə# | *#mɔɾnˈit͡sə# | *#mɔɾnˈit͡sə# {GOLD: #mɔɾnˈit͡sə#}
501    | ... | ... | ... | ... | ... | ... | ... | ... | #mˈɒlɪ# | *#mˈɔl# {GOLD: >*} | *#mˈɔl# | *#mˈɔl# | *#mˈɔl# {GOLD: #mˈɔl#}
502    | ... | ... | ... | ... | ... | ... | ... | ... | #mˈɒrɑ# | *#mˈɔɾə# {GOLD: >*} | *#mˈɔɾə# | *#mˈɔɾə# | *#mˈɔɾə# {GOLD: #mˈɔɾə#}
503    | ... | ... | ... | ... | ... | ... | ... | #mˌʊʒˈɪ̃nɪskɑ# | *#mˌʊʒˈɪ̃nəskɑ# | *#mˌuʒˈãnskə# {GOLD: >*} | *#mˌuʒˈãnskə# | *#muʒˈənt͡skə# | *#muʒˈənt͡skə# {GOLD: #muʒˈənt͡skə#}
504    | ... | ... | ... | ... | ... | ... | #mˈʊzɡɒ# | *#mˈʊzɡɒ# | *#mˈɔːʷzɡɒ# | *#mˈuzɡə# {GOLD: >*} | *#mˈuzɡə# | *#mˈuzɡə# | *#mˈuzɡə# {GOLD: #mˈuzɡə#}
505    | ... | ... | ... | ... | ... | ... | ... | ... | #ˌɛmpˈɒrijɑ# | *#ˌɛmbˈɔɾijə# {GOLD: >*} | *#ˌɛmbˈɔɾij# | *#mbˈɔɾij# | *#mbˈɔɾij# {GOLD: #mbˈɔɾjɛ#}
506    | ... | ... | ... | ... | ... | ... | #ɪnbˌuxˈɑtɪ# | *#ɪ̃nbəxˈɑtɪ# | *#ə̃nbəxˈɑtə# | *#ə̃mbəxˈat# {GOLD: >*} | *#ə̃mbəhˈat# | *#mbəhˈat# | *#mbəhˈat# {GOLD: #mbufˈat#}
507    | ... | ... | ... | ... | ... | ... | #ɪnpˈɒrzdɪnʊ# | *#ɪ̃npɾˈɑzdnə# | *#ə̃npɾˈɑːzdnə# | *#ə̃mbɾˈaːzn̩# {GOLD: >*} | *#ə̃mbɾˈaːzn̩# | *#mbɾˈazn̩# | *#mbɾˈazən# {GOLD: #mbɾˈazən#}
